mic1_voltage,mic2_voltage
-4.555652208636539746e-01,1.130633145046731958e+00
-2.516710903096867069e-01,1.499013046697335039e+00
-6.217587569280178666e-02,1.491657947596629619e+00
9.715865740375737025e-02,1.361451006399071018e+00
1.430643667478796732e-01,1.113327179985386994e+00
6.355548689536699714e-02,8.957437108081223176e-01
-2.735517720150840854e-02,4.424728288413830035e-01
-2.442002352887989725e-01,1.048418814819395140e-01
-3.247652465498152008e-01,-2.871152309782057932e-01
-5.507357822180958262e-01,-3.427746139908076084e-01
-5.682617377526857361e-01,-4.417331122165462642e-01
-5.808062144011792993e-01,-4.253729902267269214e-01
-5.870680273678053895e-01,-1.470737000256060467e-01
-5.673406351710298390e-01,8.436952070456944786e-02
-7.452810784211632011e-01,2.637229158666642426e-01
-6.596519448880352465e-01,6.845470924554917236e-01
-6.866149623283509529e-01,6.431279869224920676e-01
-7.593505769064050615e-01,7.669840685635673783e-01
-9.124915945397515937e-01,8.908676685661180983e-01
-8.791215682029431822e-01,9.283404397850074652e-01
-7.980883335330722916e-01,9.546009159345358874e-01
-9.044255718469255134e-01,9.653957343055340479e-01
-6.926136175596416811e-01,1.116323508835818101e+00
-5.105018377807150065e-01,1.068982581783106900e+00
-4.387657505645638500e-01,1.091468603787340896e+00
-2.317428964219591658e-01,1.191334143118222277e+00
-2.202112920664116569e-01,1.257168100962712920e+00
-1.831579930554512736e-01,1.235007585366277638e+00
-2.368993448468964536e-01,1.241517943889419717e+00
-3.090336440352440817e-01,9.909617195063520345e-01
-4.919407931367241193e-01,7.975823108197258593e-01
-6.222842429645909501e-01,6.146465488092477392e-01
-8.794335277275979745e-01,4.446039890132963968e-01
-9.537095734401397351e-01,4.139822260049701441e-01
-9.519461768193251405e-01,2.599598540387290102e-01
-9.659101908333282971e-01,3.910622328748661891e-01
-1.014928957691128453e+00,3.060035100354990267e-01
-8.627693262406929131e-01,3.683141197748479034e-01
-8.957628999865415720e-01,4.392798857454484063e-01
-8.873557425317074587e-01,3.507124277275038282e-01
-1.001598517675152955e+00,3.956136547529550684e-01
-1.136919686103082361e+00,3.003906899197045788e-01
-1.418766328702642188e+00,2.615493555643386148e-01
-1.745303354373768157e+00,1.277072513092935846e-01
-1.895903636482247911e+00,-9.815391871086889819e-02
-1.858424497156715649e+00,4.943629151869730759e-02
-1.826323830202597698e+00,6.053083546001794546e-02
-1.505643947467672827e+00,2.174992642115674835e-01
-1.135988736014677647e+00,4.285347086915463621e-01
-6.471651032146655824e-01,7.877839406812239265e-01
5.412033798615845798e-02,8.320751629978256902e-01
5.693419323409311117e-01,9.371154627309385976e-01
1.047028901497455866e+00,9.427188646413894313e-01
1.665732678025511060e+00,8.136446027035142414e-01
1.717870569659597946e+00,3.977054627751849258e-01
1.926802859377045873e+00,3.567656398809413570e-02
1.874353238981224301e+00,-3.808764971506374830e-01
1.659966353953468143e+00,-7.826560549073726669e-01
1.340424483507510534e+00,-1.101424075942378566e+00
1.248636377074562986e+00,-1.319829585577932729e+00
9.445553525943831685e-01,-1.306236321966873781e+00
8.394436411819230504e-01,-1.195683138067112683e+00
8.537585903630692252e-01,-9.718128253505486924e-01
9.354547391944327828e-01,-6.595287469971263805e-01
9.637025861986082687e-01,-3.532220356829537944e-01
1.034487463734454993e+00,-1.679904918044209383e-01
9.778178084726472097e-01,-4.457535284993784097e-02
9.385366266077183051e-01,4.813101723609464200e-03
7.755627326073869510e-01,-1.418027231294446411e-01
6.541467306895635270e-01,-4.599039763979393958e-01
5.170481374255830875e-01,-7.796274789628945268e-01
3.036576262774341450e-01,-8.286237029768521722e-01
2.198183102461837568e-01,-1.194703502207514978e+00
1.138838514063839624e-01,-1.240677987159065854e+00
1.370470870271749964e-01,-1.392299355479045486e+00
2.628498440726352303e-01,-1.276332518612896649e+00
3.941921246412209423e-01,-1.268741140512211318e+00
5.957356241937364905e-01,-1.197322111526156529e+00
7.253450146528018783e-01,-1.136714495179030893e+00
9.165792044987345344e-01,-1.066379929162023288e+00
8.801163919188744744e-01,-1.100337967736060740e+00
8.883487772709287578e-01,-1.072011320666705902e+00
8.140188505951766462e-01,-1.140442444904008923e+00
8.095173245192665012e-01,-1.148437130268406436e+00
7.810705189677558113e-01,-1.141015226991960452e+00
6.605734228454488433e-01,-1.149985710629374047e+00
6.649830829407512578e-01,-9.222311249510138920e-01
6.889874855234832118e-01,-7.038029186608306675e-01
6.353195100295176978e-01,-3.599572080141330011e-01
5.897140548327596266e-01,-9.834822879882645918e-03
6.072235794439888590e-01,2.027221671869668118e-01
4.659043234059006555e-01,3.999153482588249098e-01
3.453179190857753045e-01,7.384808745276775221e-01
2.259647929887029782e-01,9.079991141474886840e-01
7.056557748432527866e-02,9.706982514869456624e-01
-1.220887002198780685e-01,1.106227459200134433e+00
-1.830049930338159547e-01,1.103597737257627109e+00
-1.086895718723438486e-01,1.159861764722840860e+00
-6.639376761940311844e-03,1.056659337000867005e+00
1.005799049352897878e-01,1.111362670437821887e+00
4.927906200007095006e-01,1.031364908594593732e+00
6.537955674436619624e-01,9.262063486528828715e-01
8.525871844508132735e-01,8.185001844352404188e-01
8.148422667225694305e-01,4.972676765623843531e-01
8.627012718216358067e-01,2.024038562801608043e-01
5.565427755362793993e-01,-8.650113956791904979e-02
2.525443053490875611e-01,-5.589089857469402567e-01
-2.118429072748109765e-01,-7.616475590623538183e-01
-5.627681574971289402e-01,-1.064733140551489488e+00
-9.291900823268147702e-01,-1.253066186879416843e+00
-1.186979299523102771e+00,-1.025727496877997691e+00
-1.277445254215206827e+00,-8.348971743092565845e-01
-1.269933784898082951e+00,-6.184040297585865487e-01
-1.066591339006846217e+00,-3.087250521217999033e-01
-8.894333130670095677e-01,3.182569572675521263e-02
-6.277054505779220417e-01,4.725431148907790480e-01
-3.072169259134423513e-01,7.731656255133790845e-01
-6.557582055263544429e-02,7.314513478921822465e-01
8.478254860508785407e-02,7.913584761982872529e-01
8.915313546130679279e-02,7.512452125371849032e-01
-8.845648584320531249e-02,5.214974237053682238e-01
-6.795449700631639445e-02,2.653376085578905696e-01
-9.364807802060264030e-02,2.105455856801741743e-01
-1.946289304761286143e-01,-5.636827502592743622e-02
-1.766864863256333296e-01,3.574325510329683098e-02
-1.178041078346335827e-03,1.506622276476529965e-01
1.670670622437647745e-01,1.750672556929732393e-01
4.754018254454078218e-01,3.845124267175369370e-01
6.916080833838443853e-01,5.201502711718793970e-01
9.607868086257460583e-01,7.383979348950764354e-01
1.024975137424547045e+00,5.391689580572047724e-01
9.584540575652708005e-01,3.704236717887152697e-01
9.018573473626446679e-01,8.488655641782447137e-02
6.953488661181490560e-01,-7.397813815791676184e-02
3.315745779456654718e-01,-4.313435029799854159e-01
2.877710257159107193e-02,-8.637134080715773710e-01
-3.519032218122935540e-01,-1.053378489758512782e+00
-4.183556498151167480e-01,-1.066474876298973307e+00
-6.374854639591733818e-01,-1.053329902649210448e+00
-7.706980711568689468e-01,-9.150109392018107579e-01
-7.310355759676704368e-01,-7.833908711456115670e-01
-5.737633461956475056e-01,-6.383003864703652441e-01
-4.114746242823938416e-01,-3.689354991882876078e-01
-3.304072773580624678e-01,-3.270287760687512479e-01
-1.838034363869132382e-01,-1.321751366871132261e-01
-1.547678421723579500e-01,-3.330939225553817828e-01
-6.706828135362748189e-02,-4.742561758521293691e-01
1.439789011694126430e-01,-6.506919219011406685e-01
2.319995473019797472e-01,-8.920797492484356939e-01
3.244286039204860028e-01,-1.007562137897642929e+00
5.136122540548264670e-01,-1.181375418809134992e+00
5.150563154689837830e-01,-1.168096667171335534e+00
6.215836748733178929e-01,-1.128882643911820027e+00
7.158991640958717317e-01,-1.090585296452035946e+00
6.999874643715934264e-01,-1.145926784175932411e+00
4.639472292617243254e-01,-8.677824076877256321e-01
3.206200285123254612e-01,-8.286933227856171369e-01
-8.019235344350776618e-02,-6.254432465476219560e-01
-3.435098782790118599e-01,-5.460239866813214604e-01
-6.572394602574145317e-01,-4.031597121421366947e-01
-9.510382059879911587e-01,-1.947709075617767849e-01
-9.817496501429090472e-01,-3.139401421697290279e-02
-9.533625153440822286e-01,2.587560196595923845e-01
-8.985501533229819371e-01,5.054169450919463458e-01
-6.957805632195527279e-01,8.048786704151793536e-01
-3.737998013037441836e-01,1.024931610180980224e+00
-2.547148399648411221e-01,1.054660711054832944e+00
-5.824333220837651925e-02,1.086317394494272337e+00
1.181824040895190359e-01,9.647061414033836213e-01
1.379266094899241069e-01,8.929410013678984459e-01
2.339811304896456945e-01,4.790925317210862899e-01
1.022918707860453885e-01,2.031028042104384979e-01
-4.302020274844128855e-02,-1.007454753257182173e-01
-7.918102185712914964e-02,-3.720163646412220082e-01
1.205028995794420188e-01,-4.414577485669336498e-01
6.648972006315183314e-02,-5.277387980748325935e-01
2.681603729548598380e-01,-4.123156997404875401e-01
5.931200136386471922e-01,-4.043597211659728519e-01
8.979380267681600358e-01,-2.095256435215582524e-01
1.126464562190319540e+00,-5.307292719185244256e-03
1.227519783967845335e+00,-2.218655989124734135e-02
1.241411137849807167e+00,-9.214387558412699686e-02
1.207518300227932828e+00,-1.388685781675105535e-01
9.149903763911605425e-01,-3.874453503553154099e-01
4.723490221486422724e-01,-4.443677965106440086e-01
2.003217234551498138e-01,-5.508915929317683702e-01
-2.191612084972242580e-01,-5.561606976047088757e-01
-5.980036266446623339e-01,-4.519123222544375040e-01
-8.113042900175516658e-01,-2.166288018809902072e-01
-8.619151055169530506e-01,4.424447080604600180e-02
-8.501187482879063451e-01,4.380047208712561924e-01
-7.202431240766988818e-01,8.040675563728364450e-01
-4.128966454344772941e-01,1.214788780069099738e+00
-2.675272994600743082e-01,1.315946516331299776e+00
1.953634016445210397e-02,1.471285397687054353e+00
5.084464509639317897e-02,1.344188837083173604e+00
1.517730455455252037e-01,1.164484163681127393e+00
9.794626416841160921e-02,9.367119181627091562e-01
7.583168142121676780e-02,4.212718180593341688e-01
-2.206142859573685944e-01,1.499192087783982885e-01
-3.962369847364935471e-01,-1.138065407636047466e-01
-4.933622104167100786e-01,-4.093294162494080513e-01
-6.147555432276788911e-01,-3.989947482740258122e-01
-6.451590431942678672e-01,-2.966550163192454570e-01
-6.206249185413124092e-01,-1.788120280964499431e-01
-6.144607760643658878e-01,6.782441830250758585e-02
-5.844886322803757306e-01,3.152687442046094857e-01
-7.344219134947485017e-01,5.464660082532666330e-01
-6.150021319341174575e-01,6.753509070162092565e-01
-7.092691596240803253e-01,8.701257998550310235e-01
-8.762017437869595859e-01,9.042578476404822263e-01
-1.014282408713482742e+00,9.074316451712866050e-01
-8.952467324386628178e-01,9.549389207816878500e-01
-8.259365055473446571e-01,8.917172122384147137e-01
-8.313929464679640224e-01,9.603650734714392900e-01
-5.624247691849284525e-01,1.042077302750236578e+00
-4.139439129229754433e-01,1.196367694199151233e+00
-3.001769758087396989e-01,1.320009648977962913e+00
-1.353352067751495413e-01,1.239800050957269084e+00
-9.228014497749480183e-02,1.172229867952365057e+00
-2.203541937587403798e-01,1.090212872549007006e+00
-3.071750409488905875e-01,1.005006243326709958e+00
-5.201313231890847266e-01,7.549468261231782051e-01
-7.093202795101272162e-01,5.970742828846375971e-01
-8.284447359871492944e-01,5.198971955999026617e-01
-9.209747129820340383e-01,4.377852260544329299e-01
-1.028164642936066242e+00,3.264728905826206340e-01
-1.104632537527495462e+00,3.175198915544808487e-01
-9.194076487778577444e-01,3.379572498228679001e-01
-9.758574011519856040e-01,4.305700085253260090e-01
-8.657420748346243977e-01,2.889066825928501281e-01
-8.176737578652139016e-01,4.447717051459665893e-01
-1.017474015691542055e+00,3.980430856864832778e-01
-1.257373130534441552e+00,2.834128711300660242e-01
-1.497653278020318890e+00,1.729610103920128927e-01
-1.594089984531185555e+00,1.094319035678728014e-01
-1.828258075308912822e+00,2.012376576360653396e-03
-1.867995291830980564e+00,6.119580344801755362e-02
-1.767092923643560409e+00,7.155913621855344853e-02
-1.564993015164315437e+00,2.871532314533569163e-01
-1.165090888843117956e+00,5.166488379932441255e-01
-6.570792012765351853e-01,6.314107589934828679e-01
-1.541252382858876446e-01,9.039186270036232429e-01
5.338117917192879425e-01,9.556014222928307378e-01
1.146181001573410407e+00,9.090424455026056005e-01
1.553779799657523331e+00,7.839338396804007569e-01
1.833586007193482637e+00,4.389609554219823240e-01
1.888647874517680236e+00,-1.672877466801844792e-02
1.835378526157229739e+00,-3.629927180619589855e-01
1.692003000380422728e+00,-7.302214735496175280e-01
1.380342078760443458e+00,-1.108538465218199986e+00
1.183527735343821385e+00,-1.274184991562078428e+00
9.362718968356614768e-01,-1.293098814776689753e+00
9.552697088261099534e-01,-1.178402360657247128e+00
8.737629020430731641e-01,-9.608575204218294807e-01
9.205206173451776497e-01,-5.940086053803195210e-01
1.025821048425522353e+00,-2.953923833404046295e-01
1.047926341717773990e+00,-1.988276643535999699e-01
9.969999278490678796e-01,-3.116099758400319927e-02
9.865300580161721067e-01,-5.700800931303824648e-02
7.608343662846829281e-01,-1.433825196142224645e-01
6.916854756676681371e-01,-3.560557821503113063e-01
4.943372335833676190e-01,-6.653728947027749419e-01
2.377355785164072532e-01,-9.003257059322810063e-01
2.629113339023229079e-01,-1.137854751859673330e+00
1.073437051710170453e-01,-1.298041011824007995e+00
2.008281026527877766e-01,-1.363226400783313474e+00
2.398946650067295128e-01,-1.313077190389206228e+00
4.536133442789277437e-01,-1.316876355595163917e+00
6.317294502386497923e-01,-1.248334608096417275e+00
6.749280286689709474e-01,-1.063941704226605500e+00
7.530419550351198366e-01,-1.010182325446297824e+00
8.845206146637957234e-01,-9.705329423920882048e-01
9.421572416101101632e-01,-1.090348817813407090e+00
8.474597956540033117e-01,-1.194348524077881502e+00
7.777022469504834001e-01,-1.155243165152099127e+00
7.713431848399500135e-01,-1.095976143719175955e+00
5.595123315122474406e-01,-1.122149312560001500e+00
6.342309174045521747e-01,-9.440850479093026992e-01
5.838698324392859185e-01,-7.321981550687167717e-01
6.564056526723297535e-01,-4.895153096819656602e-01
5.788584553499538377e-01,-3.327385577597464367e-02
5.028105389989262486e-01,2.029571829794016846e-01
4.433617864325191671e-01,5.900983073752450458e-01
2.520692726938665862e-01,7.213872247391768244e-01
1.667389333084603464e-01,8.249932593007969217e-01
-2.081883597069199981e-02,9.762366411482434891e-01
-1.235994429349764057e-01,1.037751621423201875e+00
-1.925904118787197805e-01,1.081431192247431783e+00
-7.729187349632365978e-02,1.115127791137259905e+00
-5.442684092309097582e-03,1.103454920673655248e+00
2.217985625323665166e-01,1.180003273804256514e+00
4.530118006429711963e-01,9.305111047797082202e-01
6.125199533918794792e-01,8.871933304465537962e-01
8.442669535411180259e-01,7.745595819733203102e-01
8.909435186486859282e-01,5.663132608248068189e-01
8.139735222925809088e-01,2.290496655511525259e-01
5.660212517591642900e-01,-1.265885470601113005e-01
2.365854544870991671e-01,-4.533411910746850682e-01
-1.024940747115217488e-01,-8.058960609831251620e-01
-4.453226923006327054e-01,-1.041405941687064463e+00
-9.592062435397916698e-01,-1.115879709327735503e+00
-1.150988862179307626e+00,-1.169744450168741512e+00
-1.317683117765142020e+00,-9.175129859155277678e-01
-1.233708247326416485e+00,-6.615569366631511850e-01
-1.093464804894198839e+00,-2.426265633141996281e-01
-8.130191263134414204e-01,1.144017487444875386e-01
-7.176438932299220586e-01,5.199291829167934642e-01
-3.363157402482580549e-01,7.236993730086483945e-01
-1.464034832810627573e-01,8.254666496935925135e-01
1.715107639022540528e-02,7.563279318710557364e-01
1.226377463052513023e-02,7.001369393799752316e-01
-3.223323033728259929e-02,3.758014147523951465e-01
-5.271442390474174317e-02,3.206077080703607085e-01
-7.157025944667572137e-02,1.490074784416841047e-01
-3.389492771115272252e-01,2.153083943448515919e-02
-1.664068616488753594e-01,4.436937270672781236e-02
-1.033394117869006201e-03,2.929212502108871630e-02
1.924658164325034615e-01,2.226530172770431748e-01
4.261894128877082855e-01,3.678707579891308810e-01
6.245844292613679238e-01,5.728742814019029961e-01
8.440031842937829598e-01,6.265192435994396680e-01
1.036249098660223300e+00,6.228065533322642011e-01
1.048436414910378423e+00,3.266106429370137509e-01
8.764595123267009402e-01,7.173531184416756523e-02
6.067396626041905439e-01,-1.837888272954139035e-01
3.647829191637325108e-01,-5.637197243926246326e-01
3.806483379522676569e-02,-8.498698240186495223e-01
-2.093638271288991715e-01,-9.821271655881821383e-01
-4.576109933791534523e-01,-1.095558152064679769e+00
-6.391872205515717331e-01,-1.090872705871026582e+00
-6.550469442912705276e-01,-8.787669359562495508e-01
-7.015672251483240363e-01,-7.501736446814682990e-01
-5.216152424304948410e-01,-6.132943921124437425e-01
-3.903908614624663764e-01,-3.862509676372404832e-01
-3.848792498586999788e-01,-2.771473623850861379e-01
-1.863399760956245266e-01,-3.003300218792026022e-01
-1.492559737564046474e-01,-2.916318399683333618e-01
5.358421803896286362e-02,-4.740625059871036440e-01
1.448987917377943246e-01,-6.377466212665703349e-01
1.958834170960106480e-01,-8.160433180264821118e-01
3.757007318897180870e-01,-1.030646471651644580e+00
4.279530650018845139e-01,-1.134591677818261202e+00
5.304653467982684001e-01,-1.162535365396214715e+00
6.141609962342393647e-01,-1.171039540713151972e+00
6.575380574110299969e-01,-1.020034501771218238e+00
5.919271635795008146e-01,-1.043171219139945149e+00
4.712431985847708726e-01,-9.616633176379955072e-01
2.058911309221403418e-01,-7.592948564882684437e-01
-1.183201744410528750e-02,-6.828653425572809299e-01
-3.089489081452213015e-01,-6.182145743095542878e-01
-6.733413775372866228e-01,-3.643191259493542833e-01
-9.429845211833144392e-01,-1.794661609788595069e-01
-9.584546301350723718e-01,-3.748918582453175663e-02
-9.430721692834080905e-01,2.005273356611601276e-01
-8.992992218351658629e-01,5.661213775727363950e-01
-7.565836598288309123e-01,8.137265292598269140e-01
-4.301081212645501139e-01,1.019459816130026564e+00
-1.159957550044450891e-01,1.084282120439920005e+00
-7.718024608852733226e-02,1.154069627700815781e+00
1.747806461014916879e-01,1.091095797957070124e+00
1.820760218617334669e-01,8.394665364412166042e-01
1.238829774475894985e-01,5.562252588650475893e-01
1.117173921264182912e-01,2.672964198350445408e-01
-6.475704173763130456e-02,-6.037283443915440750e-02
-3.360982821443882912e-02,-3.194434210158120790e-01
4.311248749376446476e-02,-4.474748316949920257e-01
1.058286897946364991e-01,-4.612721715157669378e-01
2.624454849067923701e-01,-4.460672495076616340e-01
4.889392194327356611e-01,-3.186943352373577398e-01
8.019274946690926331e-01,-2.417139234386235791e-01
1.023319363766858503e+00,-1.191745456765271605e-01
1.352932698788026578e+00,-1.360703003743359285e-01
1.286896266306443382e+00,-4.350436292512058212e-02
1.125453071095778412e+00,-1.640479416344680086e-01
8.527894501583593856e-01,-3.716247401822411200e-01
5.010584049324612321e-01,-4.430407696562806974e-01
1.249795301983080142e-01,-6.048874536288051385e-01
-3.220581897423330786e-01,-5.538174206010695322e-01
-5.021405361248590937e-01,-3.812557200067189234e-01
-8.356605634332601173e-01,-2.431291410104546857e-01
-9.126172396216484239e-01,4.325050996959788757e-02
-8.003803776356245292e-01,4.459375531578921859e-01
-5.802982832588352569e-01,8.724356323737367802e-01
-3.628237308478008405e-01,1.171907307731594461e+00
-2.199639372495283962e-01,1.443368092192686580e+00
1.277140112241662885e-02,1.387687178366220131e+00
1.303697910131938753e-01,1.457552466917772849e+00
1.832282316355213214e-01,1.150155201037500685e+00
1.175137227972704451e-01,8.234687342487411188e-01
-6.049120069904714153e-02,5.145212259195345306e-01
-2.304046265307018171e-01,1.446694586304379526e-01
-3.167069164431369765e-01,-2.701111055495902247e-01
-5.202302509735702296e-01,-4.175113389970416811e-01
-4.904077524766709550e-01,-3.453599519590027644e-01
-6.136744293066029865e-01,-3.270328173458467713e-01
-6.929688456156471998e-01,-1.790337018321986884e-01
-6.691413901156453292e-01,1.300196832623192467e-01
-6.928320605579239011e-01,3.212792050607771732e-01
-7.041501959489784301e-01,5.588761774506912916e-01
-6.996366295516648348e-01,6.625974817276286677e-01
-8.805998227694242786e-01,7.903998366461642000e-01
-9.594042405470204482e-01,8.670739315588664731e-01
-8.828088621078065135e-01,9.249928421447198845e-01
-8.999552605106639902e-01,9.898377727512324142e-01
-8.214006378247200590e-01,8.996750645808498925e-01
-6.942031757498219324e-01,9.968537120274603147e-01
-5.751687809341632374e-01,1.073260644156750709e+00
-3.639517129320060107e-01,1.191554498485144498e+00
-3.055414875839321809e-01,1.208401600333649517e+00
-1.634477869535682915e-01,1.267280352823577427e+00
-1.840856644538695908e-01,1.284110775553723549e+00
-2.525406159267545858e-01,1.143943872198116551e+00
-2.878765835111695703e-01,1.054090865072056848e+00
-4.589390727373269252e-01,8.192186380816479652e-01
-7.670890073904484963e-01,5.533755342195458837e-01
-8.885195340950623466e-01,4.841956288375575124e-01
