mic1_voltage,mic2_voltage
6.118413243881863917e-01,-1.629325063786989936e-01
7.564391476372790413e-01,2.140447185469727953e-02
8.489488792155983621e-01,4.903564427140845450e-02
8.203441904424119135e-01,4.112332427253193035e-02
8.611868572021309509e-01,6.392427730018332421e-02
8.584245697960559696e-01,-7.135885237883494991e-02
8.081061659914949846e-01,6.575605851659942214e-03
6.112931420252839532e-01,4.289543276620327861e-02
4.706746229554024108e-01,-6.749274845823310942e-02
2.513920713414276031e-01,1.062128312042095457e-01
7.035479053123433468e-02,1.630876425682992181e-01
5.312434221496339926e-03,3.057079008033233292e-01
-1.095008265812866949e-01,4.623306705774625769e-01
-2.903505670219855839e-01,5.568960817404653429e-01
-3.086636148000506674e-01,6.711037675544009318e-01
-3.754320535887915034e-01,8.040924941341897059e-01
-4.274997384214486718e-01,8.079427696604037923e-01
-3.542351847120970287e-01,8.223562195504324768e-01
-2.586618986935058095e-01,8.758300623737029778e-01
-2.987428345995053469e-01,7.018892078774442433e-01
-1.895868134176289521e-01,6.685674789630090542e-01
-3.883664100720749524e-01,5.030871364312908822e-01
-2.303431913061415037e-01,2.204184836021991778e-01
-3.072237030402248381e-01,9.628688911848511112e-02
-3.898295158334630361e-01,2.439161325415506454e-02
-4.496761652989407776e-01,-2.263711045668119204e-01
-6.387278391028210489e-01,-3.099702740584382998e-01
-6.287497585465499084e-01,-3.357372150320570570e-01
-6.588904995907851614e-01,-3.543443293770434654e-01
-6.308885040663561039e-01,-4.078206949934172210e-01
-7.190746868398874003e-01,-4.021804747220998344e-01
-6.775778541371871855e-01,-2.644452339318788536e-01
-5.618282940818428717e-01,-2.100065494541288047e-01
-3.509874379202080896e-01,-2.188760936692394909e-01
-2.100053777140837297e-01,-2.531132477393365221e-01
-6.493610654149162276e-02,-3.118516026069489966e-01
1.782371342106093548e-01,-3.530982767799616395e-01
3.364797869604712610e-01,-3.487534430468817725e-01
5.335009042366927190e-01,-4.333442930812816951e-01
5.670498652820697982e-01,-4.692694637254549717e-01
6.598120542670388167e-01,-5.852436595278673881e-01
6.856523921481590955e-01,-7.519001432543633845e-01
6.190637831802093816e-01,-6.521858254172859803e-01
6.591867153243979871e-01,-7.430642072919256824e-01
5.852931476500939922e-01,-6.563517375901454232e-01
4.885342816417465039e-01,-5.242304315900313538e-01
3.934938544593193366e-01,-2.969741693161135898e-01
2.636591674984817835e-01,-7.094700539679990592e-02
2.633949592443358689e-01,-8.111943396330548173e-03
2.427384823342038644e-01,1.434139316189221580e-01
2.208733960308694455e-01,3.583511919170967452e-01
2.755174617022056460e-01,5.294514260037400666e-01
3.398796331800075232e-01,5.861191386980778573e-01
4.529121455494712345e-01,7.659557293925434163e-01
3.971915517545597241e-01,7.167613377643371475e-01
4.106472155313571903e-01,7.171266850413849925e-01
3.733231948394869493e-01,6.776769140738923003e-01
2.242396686385660087e-01,5.933197145718223098e-01
2.240408791154913648e-01,5.302256338331040597e-01
9.853847359763291680e-02,3.743605518007305233e-01
6.127170972144220518e-02,3.065126169037010184e-01
-2.452755196503961510e-01,2.294195137340190871e-01
-3.969276200596651427e-01,2.818492696915536611e-01
-5.779235180224173707e-01,2.999340846675561112e-01
-7.726206537617452685e-01,3.064703905931003836e-01
-7.571926114191075419e-01,4.034017120066574758e-01
-8.310665106661849766e-01,3.583230495474924449e-01
-8.342661912608355657e-01,4.218997438925934373e-01
-8.768696516513162509e-01,3.431846521882532808e-01
-6.775866270436423644e-01,3.576905055040752179e-01
-7.031043800016550938e-01,3.549551172818069533e-01
-4.707532521526606173e-01,2.678216784251093996e-01
-2.533391495207557020e-01,8.082861571737247341e-02
-2.840762609969439412e-01,-6.547035849572545307e-02
-1.544897810645474989e-01,-3.115511587453805298e-01
-4.026830926088817431e-02,-4.298564472166762074e-01
-2.014048760030902677e-02,-5.316687713611659705e-01
-5.146244005258568399e-02,-6.854265010754403420e-01
2.693407047158498380e-02,-7.893004660757980684e-01
-4.675693585471936420e-02,-8.661744779414756179e-01
9.393110182159478128e-03,-8.734646306815790906e-01
-7.282009885373372238e-02,-8.644163358852516854e-01
5.660524679941408843e-02,-7.127849215803205851e-01
-2.777142083840935388e-02,-6.119631796425715198e-01
5.791660997502276476e-02,-4.754951644430341906e-01
2.072367361289157717e-01,-3.891636729446336096e-01
2.224890232319908234e-01,-3.422165907339717594e-01
4.287656431346772434e-01,-7.131725899672411439e-02
6.199189024029581052e-01,-6.919275031569044332e-02
6.014679489234149301e-01,-3.810549309665509782e-02
7.947988865183153173e-01,6.074467709642063923e-02
8.667644363835440569e-01,3.905289735327135275e-03
9.167564982083232783e-01,5.935506903391697675e-02
7.909069228026934795e-01,1.656378612923527574e-02
7.134000327517804330e-01,7.329579017980321354e-03
6.890432707013307567e-01,-8.918925901148960778e-02
5.277570349326677901e-01,7.198844304772253344e-02
3.546224787364470887e-01,8.708221234699935198e-02
1.823525304974700501e-01,1.480970182981221350e-01
-3.774066829650184890e-02,2.912016624208011439e-01
-1.396719298330252323e-01,3.285808847595547699e-01
-2.531106069186976337e-01,5.749944052628701563e-01
-3.831991614685637537e-01,6.303735352423727178e-01
-2.961300450101106985e-01,7.179336792995234529e-01
-3.734905800238578211e-01,7.776523373602283185e-01
-4.379354568618827326e-01,9.332997733689539777e-01
-3.106178632488974523e-01,8.212912886619581077e-01
-3.529913852940753660e-01,8.561092489018191642e-01
-2.330485184644746910e-01,6.361561192678710785e-01
-1.997060179686854786e-01,4.275399033913611091e-01
-3.075601082366780648e-01,2.862716142217202608e-01
-2.533694315390728202e-01,2.268207010229681964e-01
-3.400117477793547227e-01,-1.153434111441068062e-02
-3.964579698957683140e-01,-1.786989795156054550e-01
-4.276140670013965916e-01,-2.597633192909922784e-01
-6.155063348395188871e-01,-3.223924537588681027e-01
-7.047754032055327800e-01,-3.335488297722254969e-01
-7.465964172009740274e-01,-3.247572645748008635e-01
-7.397405712252926868e-01,-3.963587142912046168e-01
-6.558323837271161638e-01,-4.097479279846908407e-01
-5.431536921468511636e-01,-3.249305598388730898e-01
-4.136986228514016872e-01,-2.593887233224529965e-01
-2.210047170542379924e-01,-3.058237432295862201e-01
-7.612389966359113525e-02,-3.143835380638446697e-01
1.875327598599011991e-01,-2.843488439237946697e-01
2.842276456704022625e-01,-3.630834117047021525e-01
5.930057215315938102e-01,-4.359211281249134595e-01
6.133142545016116998e-01,-5.603784828690974162e-01
6.221359664487602359e-01,-6.147569647496636813e-01
6.494272403462766352e-01,-7.133002522010735147e-01
7.220413922867445766e-01,-6.576107751634584497e-01
6.450969986372716569e-01,-6.471875902408330550e-01
6.237274278382894943e-01,-7.442866913683156005e-01
5.290579253446021646e-01,-6.066868338973039343e-01
4.175430290274670386e-01,-5.023596255724066539e-01
3.048061000706546175e-01,-2.948650762263840819e-01
2.167360124202563076e-01,-8.094589274700453307e-02
2.403474131577109096e-01,4.237379501710886176e-02
3.016720314990531948e-01,2.513674966760344187e-01
2.883850637634403080e-01,4.067993945980378778e-01
2.495754858678750909e-01,5.923942535833085499e-01
3.598166937512667363e-01,6.684610611213869236e-01
4.030524493724392254e-01,6.668849875824695017e-01
3.538554970913253550e-01,7.067588151315552514e-01
3.916300052197161374e-01,6.289361336742009811e-01
3.375071029350901752e-01,5.744446476173822314e-01
1.901441692947760942e-01,5.890686486308517322e-01
1.418896578760809601e-01,4.882075272498280771e-01
-6.547835970836350661e-04,2.821667241276949456e-01
-1.460797911250162340e-01,3.339649945485082538e-01
-3.245463092916553993e-01,3.032429884856415736e-01
-6.139050348993615458e-01,2.014389273452486806e-01
-7.361788876665440462e-01,3.186192587446731728e-01
-7.720252426278981783e-01,3.887590207241021223e-01
-8.360054895687674126e-01,2.950304071464869282e-01
-8.509627312782988007e-01,3.379114393352842249e-01
-6.508126874112269977e-01,4.489314422435571328e-01
-7.387737701926504474e-01,3.975185154637221330e-01
-6.010690370183456865e-01,3.621704807747663235e-01
-4.797702901181681856e-01,2.643221450063321099e-01
-3.574265046571282745e-01,1.435350859050739947e-01
-2.746893666907943010e-01,-9.501761633104950644e-02
-1.078870775053685227e-01,-1.478664679527076642e-01
-9.766171415942304090e-02,-3.187569122720118608e-01
-1.441511365715734960e-02,-5.564911037049083964e-01
-2.805068236443122864e-04,-6.914614831614810386e-01
2.960692309236731545e-02,-8.743323811161172188e-01
1.261727696793737696e-01,-8.359820493134860753e-01
-1.038031009641070951e-01,-8.481122435078939370e-01
8.799793407416378610e-03,-8.465588127939286389e-01
-1.046234641143946181e-01,-7.111006277337836856e-01
-2.102240995461387291e-02,-6.745511805763726443e-01
1.134679832981402153e-01,-4.992400819981482885e-01
1.490495395054102501e-01,-4.409792841570239763e-01
2.050386655872862285e-01,-2.601035120024889347e-01
3.542308817899664786e-01,-1.545532514251736766e-01
5.614502657771173189e-01,-4.775505733049736912e-02
6.213289874878528130e-01,-2.105052976182483424e-02
7.781412252636621396e-01,1.741404078422747331e-02
8.457278540099539832e-01,6.681557469512650060e-02
8.441350983008696351e-01,-1.139837051621254461e-02
9.688919916888936168e-01,-9.076869637145365544e-02
8.294729572379854199e-01,6.196597909896173900e-02
5.880305065030526634e-01,4.508503337961229651e-02
5.543442824437120331e-01,-6.203895142042313571e-02
3.441470889060887495e-01,9.350584371203163325e-02
2.428540203327957947e-01,1.206868000230699456e-01
-1.093202662576934700e-02,2.721002652503045072e-01
-1.297371114645754775e-01,4.047072737036395695e-01
-2.220433196634163109e-01,5.157499883145674202e-01
-2.913089066004763694e-01,6.186590357943898555e-01
-4.439585694129311588e-01,7.327912431687503281e-01
-4.147734296380409247e-01,7.976396662407012617e-01
-4.075338446536515558e-01,8.351240052696382588e-01
-3.838241075112779899e-01,8.583358727201596539e-01
-2.235897108662923682e-01,7.619890066665473416e-01
-2.574312886647541765e-01,7.233902391215639716e-01
-3.218962866452745875e-01,6.193838744720370215e-01
-2.167800599362492420e-01,3.482337500760059879e-01
-1.863705595847882646e-01,2.122025786197534736e-01
-2.955225178248588325e-01,5.367826581101238503e-02
-4.971529667471568104e-01,-1.004001758452668092e-01
-5.296077402352871166e-01,-2.434949202166347970e-01
-5.246818365690696373e-01,-2.974625453909963135e-01
-6.916536001768478492e-01,-3.598313014261094733e-01
-6.757267868234697605e-01,-4.599314889623584146e-01
-6.642401465396075011e-01,-3.403287758761400772e-01
-7.113403485190714637e-01,-3.067931040192553027e-01
-5.850071316444758196e-01,-3.500267280892762622e-01
-6.190606022156671662e-01,-2.757834824404218343e-01
-3.486798357693260408e-01,-2.246856392879688080e-01
-1.274844232073650552e-01,-2.731388482679561469e-01
1.438488355708120864e-02,-2.388294670471193537e-01
3.439845026731924160e-01,-2.289521561214480916e-01
3.560261632852235736e-01,-4.604837700812052237e-01
5.382091494674220433e-01,-5.744482667496633166e-01
6.585144261292777967e-01,-5.728364642481569291e-01
7.710138395352218454e-01,-6.201920016396016422e-01
6.303277289003641481e-01,-7.094610769230196290e-01
7.252469501353382419e-01,-6.303088160450226463e-01
6.037487813290203231e-01,-7.319241149263298052e-01
4.733785202730036445e-01,-5.473849326898052592e-01
4.606664325038799523e-01,-4.872902762501581941e-01
3.706041119167818865e-01,-2.114915583922467035e-01
2.715277885358090004e-01,-1.523024797930111474e-02
2.700165631751104134e-01,3.844121326615628637e-02
2.383706685516627233e-01,2.348860806811816082e-01
2.780792670256109211e-01,4.705126265322453483e-01
3.373646034671188843e-01,5.408548413127954868e-01
4.227472893311894353e-01,6.497068363683613512e-01
3.164805720920037535e-01,7.002195961090365017e-01
5.038351470924382625e-01,6.061371786494532676e-01
2.918158515511344864e-01,6.663968752228784931e-01
3.398940618523830226e-01,5.687507395748323535e-01
2.971821141725614623e-01,4.977978117054125962e-01
1.653365773159382046e-01,5.097428589641570529e-01
-2.739277225293783313e-02,2.978257824241455354e-01
-1.754329937648383408e-01,3.421988917311475920e-01
-3.667441020362190440e-01,2.525783124090190124e-01
-5.423716298497296417e-01,2.436483399699590213e-01
-6.204609508072957968e-01,3.119219945656340753e-01
-7.615661109723335098e-01,3.212606344695110860e-01
-8.873929879397264298e-01,3.719770983848983414e-01
-8.326772888975557674e-01,4.267805800599893118e-01
-8.383959554735476161e-01,3.806180592004587138e-01
-7.449132332770923570e-01,3.588084048018720384e-01
-6.503481010833094267e-01,2.932257902762722690e-01
-5.959969792486554674e-01,2.264957273493848899e-01
-4.453849028552591127e-01,2.987417051946228419e-01
-2.466481723691346939e-01,6.597618277493119687e-02
-1.360200080257823740e-01,-2.325805995573756446e-01
-7.503901623075519278e-02,-4.082169531404559182e-01
-5.495244854273181531e-03,-4.888100889165945540e-01
8.480877826724189661e-02,-6.355778157894487190e-01
-2.690569831286362956e-03,-7.519726935047176264e-01
4.168624862940464859e-02,-8.654952978543786202e-01
-1.641646437256136584e-02,-8.839299956693632554e-01
-3.433111836964889557e-02,-8.373669553094101881e-01
2.893542891526731248e-02,-7.812616889043738633e-01
3.631442957458443088e-02,-7.927945618168668052e-01
8.601413166121187059e-02,-5.660372102313115938e-01
1.915489044167612565e-01,-4.599461725584262917e-01
2.357136090175920295e-01,-2.752522816798722016e-01
3.970892523855624190e-01,-1.727557116728509201e-02
4.847301541357214028e-01,-5.561985325883256337e-02
6.493874888485748897e-01,-2.703809832833217741e-02
7.414090011025123994e-01,6.701560857668326099e-02
8.364651502660253035e-01,5.102239397096577228e-02
9.038190864693352866e-01,3.533610409349481618e-02
8.280274081315964763e-01,2.403569790991689006e-02
9.192640719652476200e-01,7.938012003318919985e-02
6.642367774309556605e-01,-8.254783545038799075e-02
5.158740547565496826e-01,1.872521596575565939e-02
4.703559740252058474e-01,-9.804066378969814033e-04
2.757417127704716031e-01,1.540505963761572283e-01
9.365953330092016693e-02,1.887290913616493648e-01
-6.347747080548726828e-02,3.421232631405600189e-01
-2.252698824219740992e-01,4.854889962534988945e-01
-3.642465914718071573e-01,6.819700071913882278e-01
-3.723662249115078371e-01,7.938388760180172810e-01
-4.306337998819212420e-01,7.693294831940701295e-01
-3.385965033383762646e-01,8.768079407474820286e-01
-3.647170518004216877e-01,8.334594495558115268e-01
-3.595713334466790201e-01,7.517194626472077923e-01
-2.981137882741470291e-01,7.036867939847222253e-01
-2.386307900937979509e-01,5.611593459731453182e-01
-2.861604589452573233e-01,5.337862546674785325e-01
-3.234292279097273903e-01,2.578065693403596148e-01
-3.199046934654799501e-01,-6.427332589399467611e-03
-3.903842613533459183e-01,-1.231334464772483733e-01
-5.107589775631363738e-01,-1.735883790081584610e-01
-5.926231607526345480e-01,-2.149617342540193210e-01
-6.292784309626289208e-01,-4.554556184330920687e-01
-7.607828164526877490e-01,-4.907719335632678703e-01
-7.713760082325213929e-01,-2.938042312406746737e-01
-7.074329462271626845e-01,-3.378834738567695339e-01
-6.076729627406090017e-01,-3.617111102008717660e-01
-4.638630434665647617e-01,-2.553130418853755690e-01
-2.516457857815976862e-01,-3.910647497584230914e-01
-1.028795487571992628e-01,-2.578054559752005481e-01
3.791138735367916013e-02,-2.659271494892515020e-01
2.336547628527994858e-01,-2.858755470631840767e-01
3.555530953863160759e-01,-4.533273875234089534e-01
5.455568070126955993e-01,-4.811274607244118706e-01
6.333466969048067163e-01,-6.153424767746977775e-01
7.208763713221176817e-01,-6.281117400467949308e-01
6.760262032887935923e-01,-7.331459154959727442e-01
7.164199544067174630e-01,-7.214078614717046589e-01
7.092925857045562221e-01,-7.213015049040523152e-01
5.500693120000341718e-01,-5.644437930638337431e-01
4.918662042747787844e-01,-4.364858659136316987e-01
4.283559477279910710e-01,-3.371446251269459293e-01
3.120372613032331710e-01,-1.438506301692988321e-01
3.048220573643179443e-01,-2.652125687982669067e-02
2.819539136285631464e-01,2.196217408475945876e-01
2.985280103707328436e-01,4.031693327661192705e-01
2.861253097607520113e-01,6.775221183638139300e-01
3.667364875811121028e-01,5.921812775621054792e-01
4.294039704119684830e-01,7.779493052428351207e-01
5.023856002252229391e-01,7.672306891397001616e-01
4.785862056715388668e-01,7.044844489191656178e-01
5.062756292196559649e-01,7.205866642641840514e-01
2.909742831713929556e-01,5.741125930532201549e-01
2.664882077061384580e-01,4.912385779532281171e-01
9.316475162363560547e-02,3.911927154915581517e-01
3.129406824763870942e-02,3.932767290184563391e-01
-2.917047699895498614e-01,3.484408949643412745e-01
-4.629065022436468224e-01,2.500404292146627960e-01
-6.023945451564692855e-01,2.276818457133529261e-01
-7.987324197054365138e-01,3.146267670837424868e-01
-7.972163745702182114e-01,3.255090506482826163e-01
-8.393504645811183940e-01,4.013278271189282265e-01
-7.750297184296104369e-01,4.917003265696777703e-01
-7.008569513805863460e-01,4.077575816129390129e-01
-5.217727887641705475e-01,3.964753372784993180e-01
-4.393772370740447464e-01,3.322427980562152050e-01
-3.741984830426941522e-01,2.652937199803688251e-01
-2.496944264480508713e-01,-2.834681536251223988e-02
-5.309272962593428180e-02,-1.085310931515097443e-01
-3.985771671357275781e-02,-2.407256711078186728e-01
1.924725064561111920e-01,-3.609164623132649630e-01
2.041623819355578018e-01,-5.970200352595784743e-01
1.387290194570486024e-01,-7.863652687920398288e-01
7.335712376831075854e-02,-7.399430511878734018e-01
2.133783379543397474e-01,-8.331619509447149019e-01
1.279470858856026905e-01,-8.420327407079388760e-01
1.961807823573747389e-01,-7.491620196551055377e-01
7.735138132606467209e-02,-6.248075986077573640e-01
1.784502647724466595e-01,-5.171356622102578626e-01
2.908696583927045110e-01,-4.556316031145274392e-01
4.037020875949612342e-01,-1.599203830362763423e-01
5.114446841404014510e-01,-1.394493613732346315e-02
7.091175733714351059e-01,5.873004320443463849e-02
7.671258299025406346e-01,4.401528464215265224e-02
9.405221467148501269e-01,1.351157992021175258e-01
1.052197762396030134e+00,1.618617363008109378e-01
1.130984681074140630e+00,1.889535697009501469e-01
1.153268362008482706e+00,1.791017436819731523e-01
1.024625631300394080e+00,9.696538820930880598e-02
9.204253843347612873e-01,1.383897445793796643e-01
9.374747605547877338e-01,1.799367844965450991e-01
7.378589789529617082e-01,2.812101320274736360e-01
5.163195282839628808e-01,3.258328003980315302e-01
4.633691361170461653e-01,4.408058922755000997e-01
2.373090396154389214e-01,5.381392891108317533e-01
1.616801445717950814e-01,7.484980340142354249e-01
1.102257015296152429e-02,8.409949911696452673e-01
5.319557712345901468e-02,9.045867254572362848e-01
1.712706510749716082e-02,1.116351479316694872e+00
-7.252339040252979430e-02,1.140157902998154560e+00
2.151065267615258347e-02,1.095535417047614146e+00
4.942513381224517693e-02,1.056883087522325404e+00
1.290649441390941676e-01,1.011959870128580574e+00
4.405940217862532732e-02,8.967501592232415275e-01
1.378387228311219737e-01,7.311078916355424617e-01
1.422210690268918831e-01,5.693092887839348304e-01
-3.903842255760670010e-02,4.708094060697390337e-01
-7.305282256739228930e-02,2.851024655125402596e-01
-1.932112496541207869e-01,1.122470649318549618e-01
-1.857675463849578490e-01,5.471217512083024342e-02
-2.085857242534656653e-01,-1.014680142970173227e-01
-2.199912290242556079e-01,-5.074362451732261636e-02
-3.094778535454708046e-01,3.039013450807939720e-02
-2.092597484181215883e-01,-3.797018964118388518e-02
-2.928194566380241115e-01,-2.522536009796644274e-02
-1.986883864632925656e-01,2.802892183282369026e-02
3.164320470137903935e-02,3.782392334051112859e-02
2.291893837711659054e-01,6.429805442481484334e-02
3.983652625952942006e-01,7.077443975491104489e-02
4.862305381744337907e-01,-2.137979919538308959e-02
7.594796943674733125e-01,-1.310898023662337639e-02
8.446021813831586789e-01,-4.613578207678338539e-02
1.050743390852385550e+00,-2.176850136700759775e-01
1.098802472346266601e+00,-1.684986408611753306e-01
1.051516176877000053e+00,-2.695694772026772656e-01
1.049511326480321083e+00,-2.616535632852566851e-01
9.656041461041667828e-01,-3.235822533892930286e-01
9.365281321291730743e-01,-1.810881223739487234e-01
8.989112989684688859e-01,-1.681159595153005060e-01
7.163468523094265183e-01,7.893296468803541466e-02
7.192090179976942110e-01,2.185780783138771000e-01
6.176037930471286463e-01,4.276625609992380506e-01
5.801249828220845783e-01,5.308229128951850173e-01
6.149421507111829666e-01,7.191822042292824735e-01
5.889350782422708708e-01,9.396870673210705460e-01
6.446918100696512610e-01,9.698423631996735406e-01
6.444063889623464769e-01,1.103632874646380380e+00
8.227812744276894463e-01,1.030153275870355545e+00
7.236808436832944391e-01,1.117613382980489289e+00
6.525468740776688703e-01,9.569386564601888301e-01
6.267989699719752617e-01,9.672770838768078860e-01
5.011480606381086833e-01,8.824357296257070438e-01
3.523532881540980544e-01,7.307945637047249532e-01
2.250217836750331990e-01,7.231080205760382906e-01
4.924126456635714855e-02,6.571387871324284591e-01
-1.978510306167194088e-01,5.928265316255648676e-01
-3.677985581613547050e-01,5.698659345051004799e-01
-4.917410077607800578e-01,5.425659097796106112e-01
-6.923239381101000678e-01,6.898567777019950498e-01
-7.053687687448001453e-01,6.260601450236861210e-01
-5.643980480134922484e-01,7.293122277539353382e-01
-5.069453505639012203e-01,7.087452552805955097e-01
-5.185791613567009017e-01,7.214902882492079117e-01
-3.655551047730309366e-01,6.009976994607709733e-01
-2.515648127920399046e-01,4.902920738052956584e-01
1.570818113702412977e-02,3.999953033451739692e-01
3.536797846667501244e-02,2.110663501270678144e-01
6.895889759135274966e-02,2.717367692313080521e-02
9.519836679542320601e-02,-1.478625937457667128e-01
9.966457728264944971e-02,-4.157862522894760215e-01
1.988605819215301107e-01,-4.401489889038487924e-01
1.376737139329079485e-01,-5.466044401726406488e-01
7.884236918434621433e-02,-6.804433720636973160e-01
9.107286921795620938e-02,-6.449457850694285677e-01
5.324000303984293553e-02,-5.911591006203469334e-01
1.960875719377281889e-01,-5.128521985989685783e-01
1.878548174950523675e-01,-3.776899545973925187e-01
2.062157913881491056e-01,-1.955589814276575411e-01
3.729017869806074970e-01,-8.414752290209631669e-02
4.186627914185508947e-01,-8.622172677662413853e-02
5.014761824751066133e-01,1.064582766806935060e-01
7.517727947724273108e-01,2.094220548022149853e-01
8.211425144842260382e-01,1.993273193299882062e-01
8.349626886338081810e-01,2.432364213874673164e-01
9.325437915494840802e-01,2.761047734821613919e-01
9.081202078167128766e-01,2.011405319695789840e-01
8.436541864173586758e-01,1.358669432121689669e-01
8.724290631574018740e-01,1.595718269248003751e-01
7.935496269743289588e-01,1.189748818389445018e-01
4.690663547516182308e-01,1.449679818118276287e-01
3.902762461961863938e-01,1.890437116682933683e-01
1.496020366012032754e-01,3.770752479777116362e-01
-1.098633164795121547e-02,3.738729427390699023e-01
-1.613731763614914272e-01,6.211587787754255796e-01
-2.873579990541240137e-01,7.006097970959630494e-01
-3.166379316479852046e-01,7.242317035598959674e-01
-3.979525511356280520e-01,9.052074609997020627e-01
-3.471362402579145634e-01,8.370594000710832594e-01
-3.426177795977985996e-01,9.831765213275025506e-01
-3.175638775087690768e-01,9.570557471150250572e-01
-3.145054494365659425e-01,7.965023879982171540e-01
-2.708323535017877481e-01,7.042561797486015518e-01
-1.956644548544124729e-01,6.367026051300896938e-01
-2.242133403947907111e-01,3.368404491485609831e-01
-3.399315902466751305e-01,1.291887857044645982e-01
-3.509429332064383233e-01,8.745310766341352071e-02
-3.991784339130038384e-01,-3.362412062300822180e-02
-6.066617313787497912e-01,-2.439736769777408332e-01
-5.757086786359173480e-01,-2.684908612748087564e-01
-6.961708155853835178e-01,-2.893312495385321204e-01
-6.636487287107961652e-01,-3.977832931738257138e-01
-7.197448663743226671e-01,-3.643711658937351938e-01
-7.167708241674695113e-01,-2.440727495077118503e-01
-6.083755418870770981e-01,-1.848765523990605342e-01
-3.854312766593465112e-01,-2.138497439646533937e-01
-2.052941680601196861e-01,-2.774247338208030156e-01
-7.620371010964713254e-02,-1.499061441910376768e-01
1.913146181314494543e-01,-3.176023728973457749e-01
2.547622192436132527e-01,-3.726664375364722170e-01
4.874248977412763972e-01,-4.196308983571122586e-01
5.467536248087321304e-01,-4.454834462869424749e-01
6.482877826392033915e-01,-5.601778894273029552e-01
7.118827136616617812e-01,-6.422963526199957363e-01
6.530797935316123848e-01,-6.690142356345487595e-01
6.286526979003355109e-01,-6.794061751150235473e-01
6.257241630712039315e-01,-5.986197434083182500e-01
4.623008053485064273e-01,-6.534764238776341605e-01
4.495984379506316464e-01,-4.026658969459055437e-01
2.802810124290469052e-01,-2.062141964003547101e-01
3.130264515295660410e-01,-8.853858303540206032e-02
3.338526160489226902e-01,1.787011610831587549e-01
1.391149311699569346e-01,3.276146613077551839e-01
2.452742356059850470e-01,5.785026725894166777e-01
3.499113134305403827e-01,6.859554210575977695e-01
3.496892489504243584e-01,6.575893095734032245e-01
4.081301258852391145e-01,7.019708945175062720e-01
3.685644183483322567e-01,6.924030835153903718e-01
3.822640178080415341e-01,6.252975013038456487e-01
3.131887241399226585e-01,5.851607718118883028e-01
2.844647050792642462e-01,4.532312953802843380e-01
1.088802220975291640e-01,3.512830656004982677e-01
-4.444711625357914558e-02,3.679019163569412498e-01
-2.557502130564745513e-01,3.180127218448924320e-01
-4.359398552061135579e-01,2.215583970330280428e-01
-5.974202830693542410e-01,3.074649277144513859e-01
-6.941132501366872321e-01,2.535401119212423171e-01
-8.350720201497523476e-01,3.337159689734124357e-01
-8.538991394629552589e-01,4.008587188831967962e-01
