mic1_voltage,mic2_voltage
-1.719959375372803301e+00,2.636074609081419107e-01
-1.835315215240522768e+00,2.656039094279314949e-01
-1.718051937680916685e+00,3.000492973319931478e-01
-1.566734198197471395e+00,2.923610204887880926e-01
-1.238788464770179010e+00,3.098149410700614115e-01
-8.463684787317262703e-01,1.095208348079282912e-01
-4.602519739622129569e-01,4.285414229009835985e-02
-9.969533480344876242e-02,-2.562820983070895342e-01
3.338704622948927003e-01,-4.758624930074141224e-01
7.092456245398669479e-01,-7.574158797046988134e-01
1.053837287025872538e+00,-1.098167263871642207e+00
1.347811458893385383e+00,-1.274911012255742104e+00
1.629292759628428344e+00,-1.457436883015310158e+00
1.790372483183292784e+00,-1.627771570294272774e+00
1.772991406196779085e+00,-1.781578413436294195e+00
1.733853770236242431e+00,-1.627447573136225456e+00
1.512626572242063538e+00,-1.565620604265549609e+00
1.335121729133909252e+00,-1.432250610312127304e+00
1.022659082164006916e+00,-1.145075981950184785e+00
8.381779371992326144e-01,-6.190547154347820769e-01
4.725774506498905958e-01,-2.545094197424809801e-01
1.872236916630895531e-01,1.857094548614245388e-01
-6.962350500749581172e-02,5.049759244643756695e-01
-1.955377212324864722e-01,1.025069050121592884e+00
-3.049929025493628987e-01,1.171148348574809095e+00
-3.723314608251498958e-01,1.496916014270881057e+00
-3.296275333808952324e-01,1.653717200628912032e+00
-2.563818253828453186e-01,1.738979310287277702e+00
-2.176380350588064116e-01,1.677643074766703712e+00
-1.162149058054377654e-01,1.614945703262597565e+00
2.462028124834621245e-02,1.472313608545119612e+00
1.919400532607984933e-01,1.221122655996552897e+00
3.021398538747984142e-01,9.887185960236859472e-01
4.041766112690766688e-01,6.796615750455179406e-01
4.305624691583243013e-01,2.497932650359767914e-01
2.770195392422021285e-01,1.248740402264600646e-01
1.108970379481926255e-01,-5.230808920201810569e-02
-3.554165926817971777e-02,-2.167869638701361845e-01
-3.149004596785842658e-01,-3.798430524310398848e-01
-5.851819361738607173e-01,-3.684085139578991419e-01
-8.599016283479946621e-01,-3.364255117426179220e-01
-1.198319787885662180e+00,-2.411441144611134457e-01
-1.390376221589773253e+00,-9.027186237121036239e-02
-1.578653387531867347e+00,5.920127987509721246e-02
-1.805601181790109422e+00,1.130942103703294760e-01
-1.821726010203304824e+00,1.843007248012458188e-01
-1.631122476690866074e+00,3.737797680003213108e-01
-1.505034905084155161e+00,4.067025167865174762e-01
-1.269261659177946866e+00,3.368890784164824681e-01
-9.513320885198016663e-01,2.173996898334412120e-01
-5.275751271709976375e-01,-6.357135173863902311e-03
-1.935143999533169845e-01,-2.555687313730105048e-01
2.759783487084421782e-01,-4.693390611662750511e-01
5.922882074111018857e-01,-7.962680561832871096e-01
1.100603450020781304e+00,-1.065420807627820432e+00
1.305836559923257312e+00,-1.281893776886639635e+00
1.553692188335303870e+00,-1.484517563724503608e+00
1.733990253628810319e+00,-1.630731185622005031e+00
1.797664752508964181e+00,-1.720854059478014175e+00
1.758656371119783568e+00,-1.792169805768954571e+00
1.660682814710967348e+00,-1.644208923875822848e+00
1.297174511075172898e+00,-1.448218861033767624e+00
1.057274769533137704e+00,-1.076631100411808761e+00
7.884811901090345021e-01,-6.988456492321251101e-01
4.773671835634947791e-01,-4.516475483867823937e-01
2.607154596021373782e-01,-5.457019851742717087e-02
1.148378105651313152e-01,4.872312049274727941e-01
-1.870181305484876488e-01,9.346367132938968592e-01
-2.881897444261307673e-01,1.173217930401022402e+00
-4.840042102215734721e-01,1.459304340775597009e+00
-3.621439679041738580e-01,1.627523338056903190e+00
-3.133194375825096301e-01,1.799931906439717011e+00
-2.320979532644090182e-01,1.652391116328597587e+00
-1.926059201598774584e-02,1.675530972360435467e+00
1.446348004982001001e-01,1.478507899005371051e+00
2.042554610597544784e-01,1.252540275482192156e+00
4.346309326805529727e-01,9.473232406562984709e-01
3.680763840810408194e-01,6.240536613497935647e-01
3.163877872007424541e-01,3.965441584733956915e-01
3.140614131642396334e-01,1.184535581928439774e-01
1.326045993696182146e-01,-2.280643152973883120e-02
-1.648685278897799381e-02,-2.268880466496775716e-01
-3.145508377600234606e-01,-3.320659060099930282e-01
-6.722364431453928812e-01,-3.173863024869447158e-01
-8.108057121952019219e-01,-3.237560053257265147e-01
-1.140403597873273833e+00,-2.443805809485843084e-01
-1.483321277966011431e+00,-8.544774052445702761e-02
-1.650349711560246568e+00,7.526095238209740135e-05
-1.707790194695004482e+00,1.305278442985914888e-01
-1.822191996247029211e+00,2.861445976256914991e-01
-1.677890865531357578e+00,4.188541137017314786e-01
-1.467925046944457801e+00,2.946323986951435714e-01
-1.398076559989197554e+00,3.173177034923877482e-01
-9.253047284792602634e-01,1.172987302088279171e-01
-6.561083587152937158e-01,8.478831511613622862e-02
-3.038843529623025397e-01,-1.427035789865724325e-01
2.216629912992482132e-01,-3.278522294222986355e-01
6.201463098285034947e-01,-7.508403342694235372e-01
1.028729596616156039e+00,-9.855593233117102558e-01
1.330510544352454083e+00,-1.252394805644049480e+00
1.540602998681532609e+00,-1.435634528184316139e+00
1.768649291293041825e+00,-1.652005890411529565e+00
1.797700546377269504e+00,-1.792059313604000170e+00
1.727951486633983347e+00,-1.657555844519088994e+00
1.573921130547404124e+00,-1.655147933108661151e+00
1.438233677830471180e+00,-1.372947385143114207e+00
1.217754708075316605e+00,-1.095502211452312524e+00
8.692761701653608508e-01,-7.587602242009150455e-01
5.929808682139673381e-01,-4.110288205342705892e-01
2.467430729278592416e-01,-1.437710541342859284e-02
4.259327956940046900e-02,4.927395235110367810e-01
-2.092694829597727124e-01,8.569914042506175944e-01
-2.821815992246438087e-01,1.141156738005195903e+00
-3.466108683123483858e-01,1.406463943748327727e+00
-4.496265887891545132e-01,1.741760654628800475e+00
-3.338409607686723124e-01,1.786854445153145399e+00
-1.433876202545078526e-01,1.796506708952016362e+00
-1.062011781571058772e-01,1.665011023912008392e+00
9.353531873961422327e-02,1.444031663609117055e+00
2.336126990456210140e-01,1.287433337838906011e+00
2.879223521264004937e-01,1.052145325597799941e+00
3.109727246320461713e-01,7.095215259634466420e-01
3.739473546358840217e-01,4.379997203451226340e-01
3.158304089603042319e-01,2.143522848563986227e-01
6.870892253158723817e-02,3.446294437804801880e-03
1.107571433078490680e-02,-2.154873455149290129e-01
-2.587451673202890157e-01,-3.866839677311533219e-01
-5.370567725877567478e-01,-3.607863995695810844e-01
-7.524285253806221041e-01,-4.304296985787907648e-01
-1.062581652296575641e+00,-1.681470023176272477e-01
-1.296232784104017099e+00,-8.076621693869157070e-02
-1.491586674620473119e+00,-6.552801608748118345e-02
-1.706659886194173747e+00,8.911077983833243232e-02
-1.763540307682451180e+00,1.966412545836055958e-01
-1.688269615885658270e+00,3.115205886044883909e-01
-1.671120552694419503e+00,3.735372264615003379e-01
-1.257683814306858050e+00,3.354867519616933080e-01
-1.114531543562006455e+00,2.158674725230436686e-01
-7.273021385249398563e-01,1.453649823577911615e-01
-2.645274728302200451e-01,-2.060541987644646245e-01
3.601966279999943565e-02,-4.389922679236246683e-01
5.951576668157855243e-01,-6.990973688020807320e-01
9.972732402742766622e-01,-9.794557602229119198e-01
1.292785565382208013e+00,-1.167462551474208743e+00
1.654671242418175980e+00,-1.447913951923661013e+00
1.684752084000399552e+00,-1.695434719852823457e+00
1.736244607447787525e+00,-1.793862722322693282e+00
1.716293874230545580e+00,-1.655908393779726540e+00
1.634362703859876920e+00,-1.645653639312051109e+00
1.388361943491027928e+00,-1.427858560992658621e+00
1.179236626672407695e+00,-1.216612783508946638e+00
9.026663236624994369e-01,-7.635801914768137744e-01
6.662077731870741371e-01,-4.758376739781577935e-01
3.807804840707528782e-01,-4.591199040992247765e-02
4.390046996376240768e-02,3.666837637771582781e-01
-1.647713022942686734e-01,7.792577188236451402e-01
-2.080926008822607254e-01,1.125715383259735303e+00
-4.292402088627352841e-01,1.343300918146036249e+00
-3.907200528197934397e-01,1.595612979417915023e+00
-2.675219913353885648e-01,1.779279882840880012e+00
-2.743339079780503509e-01,1.633023930472142338e+00
-1.056052897817881531e-01,1.674731031879971299e+00
7.179951725058121570e-02,1.456929213966849268e+00
1.782941250953550827e-01,1.396311256928842059e+00
3.008926256940123167e-01,9.955336796435448887e-01
3.937555770479335693e-01,6.531037463163588130e-01
3.464424486574723683e-01,4.396986415241310175e-01
2.723518391240252190e-01,2.756339550869558730e-01
1.602853697123154952e-01,-5.300287736420999929e-02
1.031128381172819429e-02,-1.956193532001652136e-01
-2.014910587602588288e-01,-3.483794158414599829e-01
-4.327674150786001150e-01,-4.131485422202434976e-01
-7.995566152419851802e-01,-3.594559319041397139e-01
-1.125857478543908829e+00,-3.352723112264310856e-01
-1.450838880228945138e+00,-9.062540415481586120e-02
-1.582045560528145600e+00,-1.823137718357695225e-02
-1.760500675325769704e+00,5.908576404164239682e-02
-1.702866817905951402e+00,2.287146323711811424e-01
-1.703406992296166544e+00,2.386346639153659743e-01
-1.709674238960820825e+00,3.467009695228049915e-01
-1.343032782443373208e+00,3.545954193794502163e-01
-1.085956461997388045e+00,2.108303244450676350e-01
-6.200518546962033861e-01,1.187222777867473211e-01
-3.556923564528240989e-01,-8.788454910105227003e-02
2.164450348117850920e-02,-3.720048188959531044e-01
5.296484863770219986e-01,-5.911513818384621644e-01
9.943406646571630869e-01,-8.597618885166241620e-01
1.225248026215208785e+00,-1.242615108164803583e+00
1.603978372085263171e+00,-1.420286136992077619e+00
1.650904213176120017e+00,-1.642768221864046696e+00
1.839096743766303277e+00,-1.790362583385129769e+00
1.688089691032283124e+00,-1.664674285130719467e+00
1.584620291274452031e+00,-1.647271355732282450e+00
1.409232831109795470e+00,-1.444972242650967909e+00
1.184214328146068418e+00,-1.327288894653558593e+00
8.402450174094987512e-01,-8.561673772053599585e-01
5.745169613586625923e-01,-5.731500185119485780e-01
3.462566012315724806e-01,-1.099648197318730952e-01
3.456547032507338579e-02,3.281046730799414557e-01
-6.584755632563688010e-02,6.902634767638797797e-01
-1.966844451535461613e-01,1.142493941057726170e+00
-3.695733694451771578e-01,1.449596733815031291e+00
-3.530240350260713256e-01,1.557080001097167044e+00
-2.562827507901818125e-01,1.739553098118042040e+00
-2.064950343495096374e-01,1.681252332368546432e+00
-1.064056689193841054e-01,1.644146359604629959e+00
9.371377903279282107e-02,1.543994928068306294e+00
2.600860625649391578e-01,1.385030037464616059e+00
2.441338079757316148e-01,1.049838495664774829e+00
3.934080134778592530e-01,7.669104112287943309e-01
3.364211544981156043e-01,4.762014915900496526e-01
4.137735614723555000e-01,2.496465699909201641e-01
1.640387145576347738e-01,-5.990505746903183534e-03
6.933892342372445505e-02,-1.719404817909726546e-01
-1.874175366811142995e-01,-3.233520593072783389e-01
-4.586677698986300622e-01,-3.792213438530228076e-01
-7.842971581871294173e-01,-3.867172151407245462e-01
-1.031212927742305441e+00,-3.015877180627065113e-01
-1.357407075782733674e+00,-1.232637619979977811e-01
-1.612661133898340760e+00,2.575593079654375089e-02
-1.703881180968816134e+00,1.468194690498513810e-01
-1.757637523343205554e+00,1.708159916957673052e-01
-1.751378366229008110e+00,3.713103657440711691e-01
-1.598309393846773618e+00,3.525718117345502112e-01
-1.412038674303765839e+00,2.982884912588282256e-01
-1.182917103315490603e+00,1.781770144428738711e-01
-7.277698806604634418e-01,1.146269698076316096e-01
-1.796917543863511268e-01,-7.402739391462660745e-02
1.162284939700345271e-01,-3.411805069226269138e-01
5.455739252971306685e-01,-7.363322956837057287e-01
9.009254385119336295e-01,-9.645262750734472368e-01
1.236822679071159836e+00,-1.213411303881919645e+00
1.493527699207052084e+00,-1.506752853820920723e+00
1.663656405406027883e+00,-1.661823820467230650e+00
1.756534848333680010e+00,-1.703526978013272242e+00
1.742042779892670978e+00,-1.776129267080467811e+00
1.678548102459438640e+00,-1.621006804731231155e+00
1.474919408102201901e+00,-1.507245633491449022e+00
1.255600651231856490e+00,-1.312228980323332017e+00
8.987860827879675663e-01,-9.683911403399944051e-01
6.647632210939832254e-01,-4.966779640059160172e-01
4.212593497151621014e-01,-2.549371835614541726e-01
1.073971131155823933e-01,4.033350342107632214e-01
-2.102017448209646533e-01,6.772625599925352624e-01
-2.734239260194371579e-01,1.013297197477725176e+00
-3.034168737619461487e-01,1.455907919544783047e+00
-3.307332602772660168e-01,1.561714943788251153e+00
-3.912882150279059501e-01,1.761031889793490679e+00
-2.292341220092559972e-01,1.721770857647173525e+00
-5.150920683676381284e-02,1.782882067078320532e+00
1.183360775280712096e-01,1.541388118126760354e+00
1.491292406527761349e-01,1.328326465472686513e+00
2.444847827650535876e-01,1.052238161461048316e+00
4.033884377552394152e-01,7.017277119966249810e-01
3.395174304004408561e-01,4.891562319400463710e-01
3.551040463951686266e-01,2.759390068060671997e-01
3.025041863290719446e-01,6.785450738468587484e-02
3.972870116635308924e-03,-2.288174084464302260e-01
-1.696854290090821782e-01,-2.854430928115588295e-01
-5.461181504896447381e-01,-3.862666285062393290e-01
-7.219619203981064715e-01,-3.121537274254003180e-01
-1.117254791879876752e+00,-2.030246346103884159e-01
-1.276388397274730080e+00,-1.388110797062130641e-01
-1.508346470438714615e+00,3.705789833447660497e-02
-1.698486797823226979e+00,7.759514090436236966e-03
-1.665854997832767914e+00,1.299374587954155169e-01
-1.650052106075443170e+00,3.946229620370563795e-01
-1.591315036025654273e+00,3.894503110046182992e-01
-1.451128039132481229e+00,2.850792681465204037e-01
-1.192739480804047458e+00,2.804317229495408292e-01
-8.428051340474097541e-01,2.156121729631657047e-01
-3.862018143057697750e-01,-6.075609425672966191e-02
1.794190930431887460e-02,-2.829404652099293260e-01
4.536322811252083698e-01,-6.173208938783983912e-01
7.263314632414263894e-01,-9.009822046937535633e-01
1.163237716511742459e+00,-1.168573482198841607e+00
1.446368996942437590e+00,-1.341695421430168622e+00
1.561393004291826481e+00,-1.601082805671883547e+00
1.725801118814344282e+00,-1.739504850760114740e+00
1.681397486673182007e+00,-1.733486851476973456e+00
1.623175378170022665e+00,-1.737014052346964821e+00
1.440816262617383270e+00,-1.592821086286747567e+00
1.175511660868499675e+00,-1.288972112178185414e+00
1.038960127270892375e+00,-1.022097634288398948e+00
7.544267995187501352e-01,-6.270148005925777479e-01
3.477036878950366949e-01,-1.707618810717990709e-01
1.498083938797819537e-01,3.210061740128469232e-01
-1.404225805996086596e-01,6.473003200752036612e-01
-3.062530809096729589e-01,1.080457977297897942e+00
-3.455728190397403532e-01,1.341855335588640896e+00
-3.685817926878316442e-01,1.545621112489325322e+00
-3.949828442483225288e-01,1.692904664820410243e+00
-2.445598635798109100e-01,1.768820983140634517e+00
-1.745736147258671878e-01,1.716757854271599548e+00
1.489007785863799040e-03,1.587856964136553861e+00
1.226793624755788958e-01,1.190370529384498832e+00
2.050782218387818545e-01,1.113971560265502703e+00
4.560685963447202451e-01,8.837330428938119375e-01
3.908452993228208605e-01,5.735506237332682611e-01
3.756676362551296666e-01,2.245326265054659043e-01
1.973444367568237545e-01,1.238357988640884366e-01
1.123246541778664953e-01,-1.080048885459273245e-01
-1.349596846758120972e-01,-2.386679430833475168e-01
-3.622284524283695406e-01,-3.602754161392078269e-01
-7.329303137307860982e-01,-3.610659480833113832e-01
-9.698837404994044009e-01,-3.502485713955694191e-01
-1.273765055421483439e+00,-1.570036945793603922e-01
-1.477556924443514053e+00,3.289837583641729013e-02
-1.588795656726522232e+00,4.054223404630247218e-02
-1.791096086317097713e+00,1.904388635010748621e-01
-1.866211746870539478e+00,3.122252545508125698e-01
-1.647989318013778348e+00,3.583620335917601096e-01
-1.426097004883116304e+00,3.586024876912032311e-01
-1.179625885233644977e+00,3.467694621754671136e-01
-8.612579614597828392e-01,4.504905971534833853e-02
-4.805334287320990883e-01,7.005337099876600415e-03
-2.088501014363974145e-02,-2.405546015207482569e-01
4.136144695633298674e-01,-5.866661824698300443e-01
7.422042630802782037e-01,-8.624018457905807677e-01
1.204626442767666283e+00,-1.127461011537974178e+00
1.427936822424543006e+00,-1.436526772071679003e+00
1.652954688227950886e+00,-1.583387417604636083e+00
1.694302995339843632e+00,-1.755526876216064069e+00
1.714095855493146692e+00,-1.727889792156553916e+00
1.650311404823887385e+00,-1.743156214963800688e+00
1.531653953976763072e+00,-1.560865838842646180e+00
1.211709524487989187e+00,-1.294712506021917564e+00
1.029767316985064740e+00,-9.608386807441368083e-01
7.793488477758780952e-01,-6.150117444221047114e-01
3.607164539951729920e-01,-3.003935754259716706e-01
2.751987711883563947e-01,2.638474067671361389e-01
-1.603142825041600217e-01,5.468638902417426451e-01
-2.362488068509445149e-01,1.009132348818418290e+00
-2.298717088059786251e-01,1.330839186348839576e+00
-3.346374962613386517e-01,1.681124993463977368e+00
-4.020672619086533839e-01,1.695498965747745723e+00
-2.630742435262480861e-01,1.749375204201657485e+00
-1.181453569869443665e-01,1.778905504936030724e+00
1.771279070980535941e-02,1.575441043833208044e+00
1.073597798164979134e-01,1.417031706438390604e+00
2.914135049606256800e-01,1.137577876736682425e+00
3.744781597618655478e-01,7.887760573597766278e-01
4.184065315506081406e-01,6.519857744247967712e-01
3.916264138245246773e-01,2.738173280765465734e-01
2.164156357148304399e-01,1.001537163004193737e-02
1.607869732390131146e-01,-1.695678201726506518e-01
-7.749306627731161745e-02,-2.451149556936586538e-01
-4.589015007172668192e-01,-2.441016875922179530e-01
-7.214443867107048769e-01,-3.571105797493301925e-01
-9.923401933304314415e-01,-3.165225794591674524e-01
-1.234774785787775997e+00,-2.309368582562345562e-01
-1.504022763068630919e+00,-8.413918537558698341e-02
-1.653968817932442992e+00,1.057716416397358472e-01
-1.755060548397410658e+00,2.000157332175798441e-01
-1.772589220912253793e+00,3.548956442097509489e-01
-1.587312394197840870e+00,3.326324202882598446e-01
-1.459520950843814946e+00,2.972892764985973213e-01
-1.199961257200973685e+00,2.815659811027384496e-01
-9.019019604619978869e-01,1.559320307038908893e-01
-4.416148738575224053e-01,-2.090027972984849491e-02
-4.763953679351919102e-02,-2.994919476581828222e-01
3.311022625570298472e-01,-6.006309613872068409e-01
7.150870786259528877e-01,-8.678308190029051516e-01
1.094088078584213752e+00,-1.086816748002914501e+00
1.464091736997259030e+00,-1.353519744784052126e+00
1.574398161954073672e+00,-1.560593103380193636e+00
1.733667847421703989e+00,-1.671869528763949564e+00
1.776445953663859045e+00,-1.774075538426464149e+00
1.638680925014843304e+00,-1.702861955408476735e+00
1.614158093239177250e+00,-1.518932706759038354e+00
1.223297202615424073e+00,-1.341326354022116085e+00
1.033942240722890649e+00,-9.130179847790829140e-01
7.295125452145729827e-01,-7.203546279065794478e-01
4.816944869316848177e-01,-1.867765886377832918e-01
1.133561934319755049e-01,1.983054711039727858e-01
-1.197386724135329761e-02,5.965286039440285126e-01
-2.586968730242449888e-01,9.828174606802567714e-01
-3.065908926449340544e-01,1.273804307334071462e+00
-3.456002735045765606e-01,1.525941038733476640e+00
-3.181031918305313733e-01,1.709836191534623406e+00
-3.307602480279630552e-01,1.710077697365320226e+00
-1.618982467369529665e-01,1.799990518860395738e+00
-2.498263966834819022e-02,1.646107994479907299e+00
8.643297188850568302e-02,1.476446684263391651e+00
3.395819793842193013e-01,1.243624613579183524e+00
2.307722412701320724e-01,8.939904528902548053e-01
3.447747264226497244e-01,6.459390964901774446e-01
3.108158200483815969e-01,3.257092882929252808e-01
1.547687011702070792e-01,2.000021650520468486e-02
9.017038088328641066e-02,-8.910684162254448037e-02
-1.125657615031269154e-01,-2.591551687996377362e-01
-3.283393703210236714e-01,-3.058295684647801549e-01
-6.299570548514322743e-01,-3.548965450102720132e-01
-9.246468706194355125e-01,-3.056897244509894640e-01
-1.182122133633481065e+00,-1.413004548506912039e-01
-1.488326923696031034e+00,-7.095553030832525698e-02
-1.653270333727774988e+00,3.275794940300057884e-02
-1.703255016034894265e+00,2.619566202487990658e-01
-1.775657931692199432e+00,3.098155526755816958e-01
-1.632804421469492784e+00,3.669982678797776288e-01
-1.543887339365653810e+00,3.709576050708270900e-01
-1.275889386770304501e+00,3.045438904766525345e-01
-9.067076414745929291e-01,1.779562915630824027e-01
-4.775990946688539185e-01,5.052153279897260429e-02
-1.145566704049561790e-01,-2.526526384638626554e-01
3.419328633866497436e-01,-5.071390356242465591e-01
7.718503064445073614e-01,-8.117198999058297115e-01
1.126899138721495053e+00,-1.143846561349458835e+00
1.499058618211673188e+00,-1.341887440733179115e+00
1.639562011976990474e+00,-1.547301875006744654e+00
1.710764503720811680e+00,-1.681725640287104806e+00
1.738224401602101121e+00,-1.759937660034588625e+00
1.722104417079651784e+00,-1.658453141877985759e+00
1.525046911706474440e+00,-1.543684607341121229e+00
1.324765696435139750e+00,-1.462650140170804303e+00
1.103721547988293139e+00,-1.132294355170373912e+00
7.737463945330446125e-01,-6.093145003831866857e-01
4.747171914677124627e-01,-3.625933906440724219e-01
1.990873083722405623e-01,1.176684636593894467e-01
-5.015455980906080580e-02,5.294497321785047728e-01
-1.776172287544459938e-01,9.027702130890976617e-01
-2.931245329494871488e-01,1.226360415810140658e+00
-2.972316326705161660e-01,1.445407841599763987e+00
-3.330843101758264035e-01,1.716260727886970816e+00
-1.789099011627838798e-01,1.814052928126038688e+00
-1.957217597719345670e-01,1.684371929081649899e+00
7.876219239522107285e-02,1.648644040263502086e+00
1.476996356855239945e-01,1.362129884400305579e+00
2.517180637943891020e-01,1.183411959950951609e+00
3.323109711962239365e-01,8.633379126311513385e-01
3.316166008800772169e-01,5.874730373165464314e-01
3.175811474347316476e-01,3.176944227296894518e-01
1.938646009291783434e-01,7.983303753991516372e-02
7.797457053970421881e-02,-2.080689523513380712e-02
